account,token,stem,season,amount_balance,bdv_balance
0x1907e1ab7791bb0c7a2b201b38e33da99d15285e,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6066,43535515,1
0x1907e1ab7791bb0c7a2b201b38e33da99d15285e,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6045,1826929533,1
0x191c3a109770100b439124c35990103584a62f1d,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,1083,14570295,1
0x191c3a109770100b439124c35990103584a62f1d,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,2498010588,1
0x191c3a109770100b439124c35990103584a62f1d,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,1838,63672294,1
0x191c3a109770100b439124c35990103584a62f1d,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,1027,1408581513,1
0x191c3a109770100b439124c35990103584a62f1d,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,643,437850987,1
0x191c3a109770100b439124c35990103584a62f1d,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,1082,5763461,1
0x191c3a109770100b439124c35990103584a62f1d,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,1281,16233787,1
0x191c3a109770100b439124c35990103584a62f1d,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,1839,10923802,1
0x191c3a109770100b439124c35990103584a62f1d,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,1280,2768504,1
0x193641ea463c3b9244cf9f00b77ee5220d4154e9,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,,6103,222004878091416855437,1
0x193641ea463c3b9244cf9f00b77ee5220d4154e9,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,,6940,35257221854890887153,1
0x193641ea463c3b9244cf9f00b77ee5220d4154e9,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6469,1279016,1
0x19831b174e9deabf9e4b355aadfd157f09e2af1f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5724,2117257791,25
0x19831b174e9deabf9e4b355aadfd157f09e2af1f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6041,3413108699,27
0x19831b174e9deabf9e4b355aadfd157f09e2af1f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5136,18616205014,17
0x19831b174e9deabf9e4b355aadfd157f09e2af1f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5731,4675131269,17
0x19831b174e9deabf9e4b355aadfd157f09e2af1f,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,9827,20848517,1
0x19831b174e9deabf9e4b355aadfd157f09e2af1f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5292,1818897416,27
0x19831b174e9deabf9e4b355aadfd157f09e2af1f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5887,1977677412,27
0x19831b174e9deabf9e4b355aadfd157f09e2af1f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6081,3823706537,25
0x19831b174e9deabf9e4b355aadfd157f09e2af1f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,4525,7318860911,27
0x19831b174e9deabf9e4b355aadfd157f09e2af1f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5393,4974036001,17
0x19831b174e9deabf9e4b355aadfd157f09e2af1f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6002,4643133973,27
0x19831b174e9deabf9e4b355aadfd157f09e2af1f,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6612,1,15
0x19831b174e9deabf9e4b355aadfd157f09e2af1f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,7497,21870054291,13
0x19831b174e9deabf9e4b355aadfd157f09e2af1f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,3616,5188828448,25
0x19831b174e9deabf9e4b355aadfd157f09e2af1f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6047,4022150853,17
0x19831b174e9deabf9e4b355aadfd157f09e2af1f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,2919,5828670799,9
0x19831b174e9deabf9e4b355aadfd157f09e2af1f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6016,6471678819,17
0x19831b174e9deabf9e4b355aadfd157f09e2af1f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,7477,42944343263,14
0x19831b174e9deabf9e4b355aadfd157f09e2af1f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,7464,12630983259,13
0x19831b174e9deabf9e4b355aadfd157f09e2af1f,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,2968,3876282421,1
0x19a439c03e24debc9b06b7e3831c65c0f6a0108f,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,,7951,345772873346480730125,1
0x19a4fe7d0c76490cca77b45580846cdb38b9a406,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,,7049,813124253921158048463,2
0x19a4fe7d0c76490cca77b45580846cdb38b9a406,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6053,1,4
0x19a4fe7d0c76490cca77b45580846cdb38b9a406,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6020,2,2
0x19a4fe7d0c76490cca77b45580846cdb38b9a406,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6412,2917347234,1
0x19a4fe7d0c76490cca77b45580846cdb38b9a406,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,8767,3795790,2
0x19a4fe7d0c76490cca77b45580846cdb38b9a406,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,5342,99863910,2
0x19c5bad4354e9a78a1ca0235af29b9eacf54ff2b,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5972,7439934348,3
0x19c5bad4354e9a78a1ca0235af29b9eacf54ff2b,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5972,35604056,3
0x19c5bad4354e9a78a1ca0235af29b9eacf54ff2b,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,3324,48371330,3
0x19c5bad4354e9a78a1ca0235af29b9eacf54ff2b,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5963,2816823202,3
0x19c5bad4354e9a78a1ca0235af29b9eacf54ff2b,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,1357070658,3
0x19c5bad4354e9a78a1ca0235af29b9eacf54ff2b,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5963,5018907,3
0x19cf79e47c31464ac0b686913e02e2e70c01bd5c,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6745,291535,1
0x19cf79e47c31464ac0b686913e02e2e70c01bd5c,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,7838,9708465,1
0x19dde5f247155293fb8c905d4a400021c12fb6f0,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,1098,30657168,1
0x19dde5f247155293fb8c905d4a400021c12fb6f0,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,1097,46528804,1
0x19dde5f247155293fb8c905d4a400021c12fb6f0,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,92989708,1
0x1a2d5fb134f5f2a9696dd9f47d2a8c735cdb490d,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6048,863253032,5
0x1a2d5fb134f5f2a9696dd9f47d2a8c735cdb490d,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6023,35177155,5
0x1a2d5fb134f5f2a9696dd9f47d2a8c735cdb490d,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5134,2,1
0x1a2d5fb134f5f2a9696dd9f47d2a8c735cdb490d,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,170941143,5
0x1a2d5fb134f5f2a9696dd9f47d2a8c735cdb490d,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5783,4340093583,5
0x1a2d5fb134f5f2a9696dd9f47d2a8c735cdb490d,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6029,304127529,5
0x1a2d5fb134f5f2a9696dd9f47d2a8c735cdb490d,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6029,8785869591,5
0x1a2d5fb134f5f2a9696dd9f47d2a8c735cdb490d,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,9019,53038073,1
0x1a2d5fb134f5f2a9696dd9f47d2a8c735cdb490d,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5821,10915318887,5
0x1a2d5fb134f5f2a9696dd9f47d2a8c735cdb490d,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6069,1064702714,5
0x1a2d5fb134f5f2a9696dd9f47d2a8c735cdb490d,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,7336,392048438,1
0x1a2d5fb134f5f2a9696dd9f47d2a8c735cdb490d,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6023,11161149287,5
0x1a2d5fb134f5f2a9696dd9f47d2a8c735cdb490d,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5521,4895223824,5
0x1a368885b299d51e477c2737e0330ab35529154a,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,2583972131,1
0x1a368885b299d51e477c2737e0330ab35529154a,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,2788,7645273726,1
0x1a81db156afd3cd93545b823fd2ac6dcdf3b0725,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5958,23609266706,5
0x1a81db156afd3cd93545b823fd2ac6dcdf3b0725,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6022,2047945705,5
0x1a81db156afd3cd93545b823fd2ac6dcdf3b0725,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6009,9087818208,7
0x1a81db156afd3cd93545b823fd2ac6dcdf3b0725,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,2688530134,9
0x1a81db156afd3cd93545b823fd2ac6dcdf3b0725,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,8481,55049198,1
0x1a81db156afd3cd93545b823fd2ac6dcdf3b0725,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,,6086,41240397188772155862,1
0x1a81db156afd3cd93545b823fd2ac6dcdf3b0725,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5986,9744625171,5
0x1a81db156afd3cd93545b823fd2ac6dcdf3b0725,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,7973,3810182,1
0x1a81db156afd3cd93545b823fd2ac6dcdf3b0725,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,,7157,381336784008858160719,1
0x1a8a0255e8b0ed7c596d236bf28d57ff3978899b,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6003,102972767791,1
0x1a8a0255e8b0ed7c596d236bf28d57ff3978899b,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5865,9434266278,1
0x1a8a0255e8b0ed7c596d236bf28d57ff3978899b,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,10689155066,1
0x1a8a0255e8b0ed7c596d236bf28d57ff3978899b,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6003,758954671,1
0x1a96db12ad7f0c9f91c538d16c39c360b5e8fb21,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5051,224960531,1
0x1a96db12ad7f0c9f91c538d16c39c360b5e8fb21,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,57893324,1
0x1a96db12ad7f0c9f91c538d16c39c360b5e8fb21,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,4767,7784011,1
0x1aa7101f755bd1c76b4e648a835054a7f652dfd2,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5934,206365591577,1
0x1aa7101f755bd1c76b4e648a835054a7f652dfd2,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6077,2426323247,1
0x1aa7101f755bd1c76b4e648a835054a7f652dfd2,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6002,10533606003,1
0x1aa7101f755bd1c76b4e648a835054a7f652dfd2,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6016,75447278286,1
0x1aa7101f755bd1c76b4e648a835054a7f652dfd2,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6074,228367065866,1
0x1aa7101f755bd1c76b4e648a835054a7f652dfd2,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5801,2371107758,1
0x1aa7101f755bd1c76b4e648a835054a7f652dfd2,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6025,9626535298,1
0x1aa7101f755bd1c76b4e648a835054a7f652dfd2,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6045,6633569882,1
0x1aa7101f755bd1c76b4e648a835054a7f652dfd2,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6075,1905126099,1
0x1aa7101f755bd1c76b4e648a835054a7f652dfd2,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,4,1
0x1aa7101f755bd1c76b4e648a835054a7f652dfd2,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6050,857006618,1
0x1aa7101f755bd1c76b4e648a835054a7f652dfd2,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6612,308126000000,1
0x1aa7101f755bd1c76b4e648a835054a7f652dfd2,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6036,1553515304,1
0x1aa7101f755bd1c76b4e648a835054a7f652dfd2,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5958,136098179313,1
0x1aa7101f755bd1c76b4e648a835054a7f652dfd2,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5957,28318089485,1
0x1aa7101f755bd1c76b4e648a835054a7f652dfd2,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5940,49234629749,1
0x1aa7101f755bd1c76b4e648a835054a7f652dfd2,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5987,975528356,1
0x1aa7101f755bd1c76b4e648a835054a7f652dfd2,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,9606,246395467083,1
0x1aa7101f755bd1c76b4e648a835054a7f652dfd2,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6015,73206190303,1
0x1aa7101f755bd1c76b4e648a835054a7f652dfd2,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5946,26793809697,1
0x1aa7101f755bd1c76b4e648a835054a7f652dfd2,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6706,151605992534,1
0x1aa7101f755bd1c76b4e648a835054a7f652dfd2,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6027,1523279386,1
0x1aa7101f755bd1c76b4e648a835054a7f652dfd2,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6069,6363696772,1
0x1aa7101f755bd1c76b4e648a835054a7f652dfd2,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5177,118094748033,1
0x1aae1ade46d699c0b71976cb486546b2685b219c,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5236,831123677,1
0x1aae1ade46d699c0b71976cb486546b2685b219c,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5236,1,1
0x1aae1ade46d699c0b71976cb486546b2685b219c,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5067,567340934,1
0x1aae1ade46d699c0b71976cb486546b2685b219c,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,212185592,1
0x1aae1ade46d699c0b71976cb486546b2685b219c,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6119,133125200,1
0x1aae1ade46d699c0b71976cb486546b2685b219c,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5703,688348702,1
0x1aae1ade46d699c0b71976cb486546b2685b219c,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5977,357128339,1
0x1aca324b0bd83e45ca24fc8ee5d66e72597a8c9b,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5463,71003200,1
0x1aca324b0bd83e45ca24fc8ee5d66e72597a8c9b,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6049,662044308,1
0x1aca324b0bd83e45ca24fc8ee5d66e72597a8c9b,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,118666626,1
0x1aca324b0bd83e45ca24fc8ee5d66e72597a8c9b,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,2943,1351612227,1
0x1aca324b0bd83e45ca24fc8ee5d66e72597a8c9b,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,4322,5606976,1
0x1ad66517368179738f521af62e1acfe8816c22a4,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6427,27021100,1
0x1ad66517368179738f521af62e1acfe8816c22a4,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6056,595372653,3
0x1ad66517368179738f521af62e1acfe8816c22a4,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6074,2639072719,3
0x1ad66517368179738f521af62e1acfe8816c22a4,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,4979,598684426,3
0x1ad66517368179738f521af62e1acfe8816c22a4,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,3,2
0x1ad66517368179738f521af62e1acfe8816c22a4,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5257,1449924068,3
0x1ae02022a49b122a21bebe24a1b1845113c37931,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6074,152419467,11
0x1ae02022a49b122a21bebe24a1b1845113c37931,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,8551,8534717,1
0x1ae02022a49b122a21bebe24a1b1845113c37931,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6056,7886516851,11
0x1ae02022a49b122a21bebe24a1b1845113c37931,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6291,6423227,1
0x1ae02022a49b122a21bebe24a1b1845113c37931,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,5,4
0x1ae02022a49b122a21bebe24a1b1845113c37931,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6168,26281389,1
0x1b11cbcb7ab40a6ffeaa80aeed13b6a99e2c2254,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,303815941,1
0x1b11cbcb7ab40a6ffeaa80aeed13b6a99e2c2254,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5904,7878493578,1
0x1b11cbcb7ab40a6ffeaa80aeed13b6a99e2c2254,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6044,1090717514,1
0x1b15ed3612cd3077ba4437a1e2b924c33d4de0f9,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6014,2915418884,19
0x1b15ed3612cd3077ba4437a1e2b924c33d4de0f9,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6072,3,2
0x1b15ed3612cd3077ba4437a1e2b924c33d4de0f9,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,7775,251396,1
0x1b15ed3612cd3077ba4437a1e2b924c33d4de0f9,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,9632,408839,1
0x1b15ed3612cd3077ba4437a1e2b924c33d4de0f9,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,8098,4573650,1
0x1b15ed3612cd3077ba4437a1e2b924c33d4de0f9,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6538,1647556,1
0x1b15ed3612cd3077ba4437a1e2b924c33d4de0f9,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,8281,8658401,1
0x1b15ed3612cd3077ba4437a1e2b924c33d4de0f9,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6657,712736,1
0x1b15ed3612cd3077ba4437a1e2b924c33d4de0f9,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,7161,98211,1
0x1b15ed3612cd3077ba4437a1e2b924c33d4de0f9,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6070,568636530,19
0x1b15ed3612cd3077ba4437a1e2b924c33d4de0f9,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,,6102,284002725784545286479,1
0x1b15ed3612cd3077ba4437a1e2b924c33d4de0f9,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6754,564923,1
0x1b15ed3612cd3077ba4437a1e2b924c33d4de0f9,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,,6093,80057755727158363760,1
0x1b15ed3612cd3077ba4437a1e2b924c33d4de0f9,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6212,3754169,1
0x1b15ed3612cd3077ba4437a1e2b924c33d4de0f9,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6356,1158463,1
0x1b15ed3612cd3077ba4437a1e2b924c33d4de0f9,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,8602,5186760,1
0x1b15ed3612cd3077ba4437a1e2b924c33d4de0f9,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,7043,221324,1
0x1b15ed3612cd3077ba4437a1e2b924c33d4de0f9,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6912,531889,1
0x1b15ed3612cd3077ba4437a1e2b924c33d4de0f9,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6029,5051880748,19
0x1b15ed3612cd3077ba4437a1e2b924c33d4de0f9,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,7919,904103,1
0x1b15ed3612cd3077ba4437a1e2b924c33d4de0f9,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6064,8915267897,19
0x1b15ed3612cd3077ba4437a1e2b924c33d4de0f9,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,8445,7618263,1
0x1b15ed3612cd3077ba4437a1e2b924c33d4de0f9,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6129,22093597,1
0x1b15ed3612cd3077ba4437a1e2b924c33d4de0f9,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6257,2400756,1
0x1b17e6045234237f86c9acdea0b637a561deff2e,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,1705,28061489,3
0x1b17e6045234237f86c9acdea0b637a561deff2e,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,1704,59810627,3
0x1b17e6045234237f86c9acdea0b637a561deff2e,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,8849,104778161,1
0x1b17e6045234237f86c9acdea0b637a561deff2e,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5420,2184768671,3
0x1b17e6045234237f86c9acdea0b637a561deff2e,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,1756,4569295,3
0x1b17e6045234237f86c9acdea0b637a561deff2e,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,1064,2261916425,3
0x1b17e6045234237f86c9acdea0b637a561deff2e,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,1755,63524189,3
0x1b17e6045234237f86c9acdea0b637a561deff2e,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,1953913516,3
0x1b32f18df6539e64ec419bbe5e388e951e27feb3,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,157690054,1
0x1b32f18df6539e64ec419bbe5e388e951e27feb3,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6025,2866009754,1
0x1b7ea7d42c476a1e2808f23e18d850c5a4692df7,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,,6095,80119372848312361294,1
0x1b7ea7d42c476a1e2808f23e18d850c5a4692df7,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5752,3233756946,35
0x1b7ea7d42c476a1e2808f23e18d850c5a4692df7,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5676,3134439770,37
0x1b7ea7d42c476a1e2808f23e18d850c5a4692df7,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5748,6501790377,35
0x1b7ea7d42c476a1e2808f23e18d850c5a4692df7,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,8749,111193845,1
0x1b7ea7d42c476a1e2808f23e18d850c5a4692df7,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6010,2818234312,41
0x1b7ea7d42c476a1e2808f23e18d850c5a4692df7,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,,6087,1478661521513224767277,1
0x1b7ea7d42c476a1e2808f23e18d850c5a4692df7,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5753,3234055147,35
0x1b7ea7d42c476a1e2808f23e18d850c5a4692df7,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5642,3178579168,35
0x1b7ea7d42c476a1e2808f23e18d850c5a4692df7,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5930,1708489404,41
0x1b7ea7d42c476a1e2808f23e18d850c5a4692df7,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,,6084,851355156767696926685,1
0x1b7ea7d42c476a1e2808f23e18d850c5a4692df7,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6241,8185524,1
0x1b7ea7d42c476a1e2808f23e18d850c5a4692df7,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,,6102,130431525990500120154,1
0x1b7ea7d42c476a1e2808f23e18d850c5a4692df7,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6981,13983072,1
0x1b7ea7d42c476a1e2808f23e18d850c5a4692df7,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5820,3103468221,37
0x1b7ea7d42c476a1e2808f23e18d850c5a4692df7,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5616,3201917916,35
0x1b7ea7d42c476a1e2808f23e18d850c5a4692df7,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,5629,1,1
0x1b7ea7d42c476a1e2808f23e18d850c5a4692df7,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,,7007,3373412346779429982200,2
0x1b7ea7d42c476a1e2808f23e18d850c5a4692df7,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,,6097,79873510987764391380,1
0x1b7ea7d42c476a1e2808f23e18d850c5a4692df7,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,6065,2987643554,39
0x1b7ea7d42c476a1e2808f23e18d850c5a4692df7,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5784,3241963616,35
0x1b7ea7d42c476a1e2808f23e18d850c5a4692df7,0xbea0000029ad1c77d3d5d23ba2d8893db9d1efab,,6272,1054798,1
0x1b7ea7d42c476a1e2808f23e18d850c5a4692df7,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,,6149,74722747546150174287,1
0x1b7ea7d42c476a1e2808f23e18d850c5a4692df7,0x1bea3ccd22f4ebd3d37d731ba31eeca95713716d,,5779,3211583845,35
0x1b7ea7d42c476a1e2808f23e18d850c5a4692df7,0x1bea0050e63e05fbb5d8ba2f10cf5800b6224449,,6074,39940300,49
0x1b7ea7d42c476a1e2808f23e18d850c5a4692df7,0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,,6092,138060033348063311709,1
